,ACYC,AFREQ,C0res%,C10res%,C1res%,C2res%,C3res%,C3res%,C6res%,C6res%,C7res%,C7res%,C8res%,C9res%,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
eyes-1-pyramid-11-selectivity-1,5.02e+05,1.05,94.4,0,5.43,0,0,0,0,0,0,0,0,0,1.18,0.987,5.99e+05,2.36,58.9,1.19,0.923,247,0.000412,0.74,62.5,0.000104,2.39,59.7,43.5,6.35e+04,77.7,2.20287197404
eyes-1-pyramid-11-selectivity-1,2.66e+05,1.03,79,0,15.9,0,0,0,0,0,0,0,0,0,0.755,0.811,2.48e+05,1.51,37.7,0.931,0.962,123,0.000498,0.52,53.8,0.000217,1.86,46.5,39.4,4.1e+04,80.7,1.44817796749
eyes-1-pyramid-11-selectivity-1,4.92e+05,1.03,84.2,0,14.5,0,0,0,0,0,0,0,0,0,0.908,0.87,5.13e+05,1.82,45.4,1.04,0.94,231,0.00045,0.472,100,0.000195,2.09,52.2,88,7.06e+04,151,2.43836575941
eyes-1-pyramid-11-selectivity-1,4.44e+05,0.953,99.7,0,0.304,0,0,0,0,0,0,0,0,0,1.02,0.95,4.78e+05,2.05,51.2,1.08,0.936,237,0.000497,0.728,51.4,0.000108,2.15,53.8,62.1,5.83e+04,74.7,2.03883446073
eyes-1-pyramid-11-selectivity-1,4.75e+05,1.01,95.3,0,4.29,0,0,0,0,0,0,0,0,0,1.01,0.958,5.02e+05,2.03,50.7,1.06,0.929,275,0.000548,0.616,86.6,0.000172,2.12,52.9,84,6.19e+04,98.5,2.15332557899
eyes-1-pyramid-11-selectivity-1,5.06e+05,1.01,97,0,2.97,0,0,0,0,0,0,0,0,0,1.17,0.981,6.02e+05,2.34,58.4,1.19,0.95,166,0.000275,0.651,52,8.63e-05,2.38,59.5,46.4,6.45e+04,72.6,2.24193201147
eyes-1-pyramid-11-selectivity-1,2.11e+05,1.01,67.2,0,22.3,0,0,0,0,0,0,0,0,0,0.711,0.678,2.22e+05,1.42,35.5,1.05,0.96,123,0.000553,0.832,20,9.02e-05,2.1,52.5,22,3.89e+04,43.3,1.34917804371
eyes-1-pyramid-11-selectivity-1,5.07e+05,1.01,94.5,0,5.41,0,0,0,0,0,0,0,0,0,0.875,0.953,4.66e+05,1.75,43.7,0.918,0.937,234,0.000502,0.418,122,0.000262,1.84,45.9,82.9,6.65e+04,175,2.31503365845
eyes-1-pyramid-11-selectivity-1,4.62e+05,1.01,97,0,2.67,0,0,0,0,0,0,0,0,0,0.777,0.978,3.67e+05,1.55,38.9,0.795,0.909,404,0.0011,0.621,115,0.000313,1.59,39.7,117,5.91e+04,141,2.06425433326
eyes-1-pyramid-11-selectivity-1,7.85e+05,1.01,89.5,0,10.5,0,0,0,0,0,0,0,0,0,1.11,0.905,9.62e+05,2.22,55.5,1.23,0.932,229,0.000238,0.469,108,0.000113,2.45,61.3,72.2,1.08e+05,189,3.75940513951
eyes-1-pyramid-11-selectivity-1,3.42e+05,1,87.3,0,11.2,0,0,0,0,0,0,0,0,0,0.724,0.873,2.84e+05,1.45,36.2,0.829,0.944,195,0.000686,0.495,88,0.00031,1.66,41.5,58.1,4.9e+04,125,1.72392429142
eyes-1-pyramid-11-selectivity-0,1.19e+05,0.846,89.8,0,10.2,0,0,0,0,0,0,0,0,0,0.963,0.759,1.51e+05,1.93,48.2,1.27,0.964,23.7,0.000157,0.574,9.18,6.06e-05,2.54,63.4,9.29,1.97e+04,17.4,1.74949349418
eyes-1-pyramid-11-selectivity-0,1.62e+05,0.988,94.4,0,5.56,0,0,0,0,0,0,0,0,0,1.15,0.933,2e+05,2.29,57.3,1.23,0.962,25.7,0.000129,0.535,11,5.52e-05,2.46,61.4,10.8,2.18e+04,21.2,1.95578497593
eyes-1-pyramid-11-selectivity-0,1.54e+05,1.04,99.5,0,0.487,0,0,0,0,0,0,0,0,0,1.13,1.04,1.67e+05,2.25,56.3,1.09,0.91,80,0.000479,0.671,19.1,0.000114,2.17,54.3,23.8,1.85e+04,28.8,1.68660226905
eyes-1-pyramid-11-selectivity-0,5.99e+05,1.01,100,0,0.00665,0,0,0,0,0,0,0,0,0,1.08,1.01,6.38e+05,2.16,53.9,1.07,0.82,279,0.000437,0.401,128,0.000201,2.13,53.3,87,7.39e+04,162,6.40236911577
eyes-1-pyramid-11-selectivity-0,1.94e+05,1,100,0,0.00291,0,0,0,0,0,0,0,0,0,1.15,1,2.24e+05,2.31,57.7,1.16,0.922,59.5,0.000266,0.4,33.7,0.00015,2.31,57.8,17.4,2.42e+04,34.2,2.12472654348
eyes-1-pyramid-11-selectivity-0,1.62e+05,1.02,94.4,0,5.27,0,0,0,0,0,0,0,0,0,1.09,0.966,1.84e+05,2.19,54.7,1.13,0.937,45.2,0.000246,0.399,24.1,0.000131,2.26,56.6,15.7,2.1e+04,36.2,1.91209987842
eyes-1-pyramid-11-selectivity-0,1.56e+05,0.997,100,0,0.014,0,0,0,0,0,0,0,0,0,0.833,0.997,1.31e+05,1.67,41.7,0.835,0.882,126,0.000965,0.571,37.6,0.000287,1.67,41.8,37.9,1.96e+04,44.3,1.74154124985
eyes-1-pyramid-11-selectivity-0,1.9e+05,1.01,95.7,0,4.27,0,0,0,0,0,0,0,0,0,1.25,0.97,2.46e+05,2.51,62.7,1.29,0.965,23.3,9.47e-05,0.513,9.64,3.91e-05,2.59,64.7,10.5,2.45e+04,22.2,2.14203293111
eyes-1-pyramid-11-selectivity-0,1.57e+05,1.01,93.1,0,6.94,0,0,0,0,0,0,0,0,0,1.12,0.944,1.86e+05,2.24,56,1.19,0.926,54.5,0.000292,0.535,24.6,0.000132,2.37,59.4,16.2,2.08e+04,27.6,1.86579174306
eyes-1-pyramid-11-selectivity-0,1.53e+05,1.02,100,0,0.00027,0,0,0,0,0,0,0,0,0,1.13,1.02,1.7e+05,2.26,56.5,1.11,0.934,45.8,0.00027,0.515,20,0.000118,2.22,55.4,14.4,1.88e+04,33.3,1.71090811415
eyes-1-pyramid-11-selectivity-0,9.27e+04,1.05,68.4,0,24,0,0,0,0,0,0,0,0,0,0.716,0.715,9.29e+04,1.43,35.8,1,0.937,48.1,0.000518,0.452,24,0.000259,2,50.1,15.9,1.62e+04,34.9,1.46387585735
eyes-1-pyramid-11-selectivity-0,1.61e+05,1.03,100,0,0.00344,0,0,0,0,0,0,0,0,0,0.931,1.03,1.45e+05,1.86,46.5,0.899,0.891,112,0.000774,0.518,37.9,0.000261,1.8,45,37.2,1.95e+04,44,1.74192807823
eyes-1-pyramid-11-selectivity-0,1.79e+05,1.05,100,0,0.00682,0,0,0,0,0,0,0,0,0,1.29,1.04,2.21e+05,2.59,64.7,1.24,0.959,26.8,0.000121,0.58,11,4.96e-05,2.48,61.9,8.9,2.14e+04,19,1.89436016407
eyes-1-pyramid-11-selectivity-0,1.62e+05,1.02,94.1,0,5.88,0,0,0,0,0,0,0,0,0,1.11,0.958,1.87e+05,2.22,55.5,1.16,0.937,45.5,0.000243,0.506,20.2,0.000108,2.32,57.9,15.9,2.11e+04,37.4,1.88365988546
eyes-1-pyramid-11-selectivity-0,1.91e+05,1.01,88.6,0,11,0,0,0,0,0,0,0,0,0,0.874,0.899,1.86e+05,1.75,43.7,0.972,0.897,96.3,0.000519,0.404,52,0.00028,1.94,48.6,35.2,2.65e+04,71.1,2.30834554129
eyes-1-pyramid-11-selectivity-0,1.72e+05,0.992,94.2,0,5.56,0,0,0,0,0,0,0,0,0,0.989,0.934,1.82e+05,1.98,49.4,1.06,0.877,122,0.000672,0.569,35.6,0.000196,2.12,52.9,31.9,2.3e+04,39.8,2.02193734701
eyes-1-pyramid-11-selectivity-0,3.66e+05,1,78,0,22,0,0,0,0,0,0,0,0,0,0.852,0.784,3.98e+05,1.7,42.6,1.09,0.846,222,0.000559,0.5,78.6,0.000198,2.17,54.3,76.9,5.84e+04,136,5.04475224282
eyes-1-pyramid-11-selectivity-0,1.56e+05,1.01,100,0,0.000667,0,0,0,0,0,0,0,0,0,1.23,1.01,1.9e+05,2.46,61.4,1.22,0.958,28,0.000148,0.609,9.24,4.86e-05,2.43,60.8,9.74,1.93e+04,16.5,1.6957653574
eyes-1-pyramid-11-selectivity-0,1.75e+05,1.03,100,0,0.000472,0,0,0,0,0,0,0,0,0,0.967,1.03,1.64e+05,1.93,48.4,0.939,0.906,83.9,0.000511,0.416,40.9,0.00025,1.88,46.9,32.2,2.12e+04,51.7,1.87885940449
eyes-1-pyramid-11-selectivity-0,8.29e+04,1.02,58.9,0,25.4,0,0,0,0,0,0,0,0,0,0.664,0.603,9.12e+04,1.33,33.2,1.1,0.95,37.2,0.000407,0.538,13.1,0.000144,2.2,55,13.7,1.72e+04,23.7,1.583560506
eyes-1-pyramid-11-selectivity-0,2.33e+05,1.01,90.3,0,9.51,0,0,0,0,0,0,0,0,0,1.06,0.911,2.71e+05,2.12,53.1,1.17,0.901,87.7,0.000323,0.455,44.1,0.000163,2.33,58.3,27.8,3.19e+04,58.8,2.80555864401
eyes-1-pyramid-11-selectivity-0,1.67e+05,0.99,100,0,0.0225,0,0,0,0,0,0,0,0,0,1.22,0.99,2.05e+05,2.44,60.9,1.23,0.954,29.7,0.000144,0.691,8.32,4.05e-05,2.46,61.6,9.48,2.11e+04,18.5,1.87689506442
eyes-1-pyramid-11-selectivity-0,1.85e+05,0.996,100,0,0.00828,0,0,0,0,0,0,0,0,0,1.09,0.996,2.03e+05,2.19,54.6,1.1,0.896,98.2,0.000483,0.652,24.2,0.000119,2.19,54.9,26.3,2.33e+04,32.9,2.07501742401
eyes-1-pyramid-11-selectivity-0,1.71e+05,1.03,94,0,5.99,0,0,0,0,0,0,0,0,0,1.08,0.968,1.91e+05,2.16,54.1,1.12,0.922,60.4,0.000316,0.463,29.8,0.000156,2.23,55.9,18.7,2.21e+04,39.6,2.02770725817
eyes-1-pyramid-11-selectivity-0,6.43e+04,0.982,55.1,0,25.2,0,0,0,0,0,0,0,0,0,0.617,0.541,7.33e+04,1.23,30.9,1.14,0.961,25.5,0.000347,0.582,9.81,0.000134,2.28,57.1,8.35,1.49e+04,16.7,1.39607082228
eyes-1-pyramid-11-selectivity-0,1.36e+05,0.985,91.3,0,6.72,0,0,0,0,0,0,0,0,0,0.733,0.9,1.1e+05,1.47,36.6,0.814,0.881,119,0.00108,0.634,33.9,0.000307,1.63,40.7,34,1.88e+04,45.3,1.70938027503
eyes-1-pyramid-11-selectivity-0,1.54e+05,1.01,100,0,0.00442,0,0,0,0,0,0,0,0,0,1.07,1.01,1.62e+05,2.13,53.3,1.05,0.934,48.4,0.000298,0.517,21.6,0.000133,2.11,52.6,15.1,1.9e+04,37.2,1.71749045926
eyes-1-pyramid-11-selectivity-0,1.15e+05,1.03,75.5,0,23.1,0,0,0,0,0,0,0,0,0,0.691,0.78,1.02e+05,1.38,34.6,0.887,0.925,58.5,0.000573,0.46,25.7,0.000252,1.77,44.3,19.6,1.85e+04,52.2,1.66269509139
eyes-1-pyramid-11-selectivity-0,1.52e+05,0.984,97.2,0,2.83,0,0,0,0,0,0,0,0,0,1.09,0.957,1.73e+05,2.18,54.5,1.14,0.929,56.6,0.000326,0.645,18.1,0.000105,2.28,57,16.3,1.99e+04,25.7,1.74291972809
eyes-1-pyramid-11-selectivity-0,1.71e+05,1.05,99.2,0,0.776,0,0,0,0,0,0,0,0,0,1.18,1.04,1.95e+05,2.37,59.2,1.14,0.918,67.9,0.000348,0.602,21.4,0.00011,2.28,57.1,22.1,2.06e+04,30,1.85754120593
eyes-2-pyramid-18-selectivity-2,1.22e+06,1,99.2,0,0.822,0,0,0,0,0,0,0,0,0,1.06,0.996,1.29e+06,2.12,52.9,1.06,0.948,480,0.000371,0.577,186,0.000144,2.12,53.1,142,1.53e+05,260,2.3944903997
eyes-2-pyramid-18-selectivity-2,8.53e+05,1.01,93.3,0,6.06,0,0,0,0,0,0,0,0,0,0.755,0.941,6.84e+05,1.51,37.8,0.803,0.951,461,0.000674,0.537,185,0.00027,1.61,40.1,142,1.13e+05,291,1.78660892077
eyes-2-pyramid-18-selectivity-2,1.21e+06,1.01,96.3,0,3.52,0,0,0,0,0,0,0,0,0,1.12,0.97,1.4e+06,2.25,56.2,1.16,0.962,345,0.000247,0.595,136,9.69e-05,2.32,58,105,1.56e+05,182,2.43521203468
eyes-2-pyramid-18-selectivity-2,1.14e+06,1.03,99.2,0,0.843,0,0,0,0,0,0,0,0,0,1.14,1.02,1.27e+06,2.27,56.8,1.11,0.954,435,0.000343,0.677,118,9.29e-05,2.22,55.5,130,1.39e+05,163,2.18857902114
eyes-2-pyramid-18-selectivity-2,1.29e+06,1.01,94.6,0,4.89,0,0,0,0,0,0,0,0,0,0.886,0.954,1.2e+06,1.77,44.3,0.928,0.925,805,0.000673,0.549,297,0.000248,1.86,46.4,259,1.69e+05,369,2.64080024424
eyes-2-pyramid-18-selectivity-2,1.04e+06,1.01,100,0,0.00923,0,0,0,0,0,0,0,0,0,1.17,1.01,1.21e+06,2.34,58.6,1.16,0.977,198,0.000163,0.694,58.4,4.83e-05,2.32,58,63.5,1.29e+05,105,2.0206837991
eyes-2-pyramid-18-selectivity-2,5.55e+05,1.01,82.3,0,15,0,0,0,0,0,0,0,0,0,0.812,0.834,5.4e+05,1.62,40.6,0.974,0.98,175,0.000324,0.573,67.3,0.000125,1.95,48.7,70.8,8.32e+04,105,1.31622896079
eyes-2-pyramid-18-selectivity-2,1.11e+06,0.988,94.8,0,4.72,0,0,0,0,0,0,0,0,0,0.867,0.937,1.02e+06,1.73,43.4,0.925,0.941,608,0.000594,0.552,229,0.000223,1.85,46.3,192,1.47e+05,302,2.31129833829
eyes-2-pyramid-18-selectivity-2,1.32e+06,1,98.4,0,1.64,0,0,0,0,0,0,0,0,0,1.09,0.985,1.46e+06,2.18,54.5,1.11,0.957,371,0.000253,0.453,185,0.000127,2.21,55.3,123,1.68e+05,273,2.63056978147
eyes-2-pyramid-18-selectivity-2,1.06e+06,1.01,100,0,0.000304,0,0,0,0,0,0,0,0,0,1.1,1.01,1.15e+06,2.2,54.9,1.09,0.95,477,0.000415,0.74,106,9.19e-05,2.17,54.3,121,1.31e+05,151,2.05665049645
eyes-2-pyramid-18-selectivity-2,1.13e+06,0.997,96,0,3.92,0,0,0,0,0,0,0,0,0,0.99,0.956,1.17e+06,1.98,49.5,1.04,0.939,639,0.000544,0.589,205,0.000175,2.07,51.8,205,1.48e+05,230,2.32083418136
eyes-2-pyramid-18-selectivity-2,1.08e+06,1.03,99.9,0,0.137,0,0,0,0,0,0,0,0,0,0.983,1.03,1.03e+06,1.97,49.2,0.959,0.942,555,0.000537,0.602,202,0.000196,1.92,47.9,143,1.31e+05,255,2.06270360654
eyes-2-pyramid-18-selectivity-2,1.12e+06,1.01,100,0,0.00534,0,0,0,0,0,0,0,0,0,1.04,1.01,1.16e+06,2.08,52.1,1.03,0.947,496,0.000428,0.572,193,0.000167,2.06,51.6,128,1.39e+05,225,2.17331303398
eyes-2-pyramid-18-selectivity-2,1.02e+06,1.01,100,0,0.00502,0,0,0,0,0,0,0,0,0,1.18,1.01,1.2e+06,2.36,59.1,1.17,0.978,179,0.000149,0.746,43.6,3.63e-05,2.35,58.7,51.5,1.27e+05,87.7,1.99424035909
eyes-2-pyramid-18-selectivity-2,1.09e+06,1.01,98.8,0,1.16,0,0,0,0,0,0,0,0,0,1.06,0.997,1.16e+06,2.12,53,1.06,0.951,471,0.000407,0.645,140,0.000121,2.13,53.2,145,1.36e+05,188,2.14370084832
eyes-2-pyramid-18-selectivity-2,1.21e+06,1.01,98.3,0,1.68,0,0,0,0,0,0,0,0,0,1.06,0.99,1.3e+06,2.12,53.1,1.07,0.953,428,0.000329,0.524,188,0.000145,2.14,53.6,133,1.53e+05,251,2.39846622461
eyes-2-pyramid-18-selectivity-2,1.05e+06,1.01,99.3,0,0.718,0,0,0,0,0,0,0,0,0,1.18,1,1.24e+06,2.36,58.9,1.18,0.974,214,0.000173,0.753,51.6,4.17e-05,2.35,58.8,55.6,1.31e+05,98.9,2.05500788732
eyes-2-pyramid-18-selectivity-2,1.16e+06,1.01,98.6,0,1.44,0,0,0,0,0,0,0,0,0,1.13,0.994,1.32e+06,2.26,56.5,1.14,0.951,435,0.000329,0.742,107,8.13e-05,2.28,56.9,97.1,1.46e+05,155,2.30365852093
eyes-2-pyramid-18-selectivity-2,1.02e+06,1.01,100,0,0.00973,0,0,0,0,0,0,0,0,0,1.09,1.01,1.11e+06,2.19,54.7,1.08,0.964,316,0.000286,0.533,142,0.000128,2.16,54.1,86.9,1.26e+05,153,1.97892969728
eyes-2-pyramid-18-selectivity-2,1.59e+06,1,100,0,0.00766,0,0,0,0,0,0,0,0,0,1.09,1,1.73e+06,2.19,54.7,1.09,0.945,491,0.000284,0.509,219,0.000127,2.18,54.5,141,1.98e+05,348,3.1003311514
eyes-2-pyramid-18-selectivity-2,6.91e+05,1.01,79.6,0,14.7,0,0,0,0,0,0,0,0,0,0.74,0.803,6.37e+05,1.48,37,0.922,0.961,350,0.00055,0.571,139,0.000219,1.84,46.1,99.6,1.08e+05,204,1.68981890263
eyes-2-pyramid-18-selectivity-2,1.06e+06,1.01,100,0,0.00454,0,0,0,0,0,0,0,0,0,1.06,1.01,1.11e+06,2.12,52.9,1.05,0.951,440,0.000395,0.664,139,0.000125,2.1,52.6,110,1.31e+05,207,2.05687276102
eyes-2-pyramid-18-selectivity-2,1.24e+06,1.03,98.5,0,1.48,0,0,0,0,0,0,0,0,0,1.2,1.01,1.47e+06,2.41,60.1,1.19,0.958,350,0.000238,0.785,73.4,5e-05,2.37,59.3,75.3,1.53e+05,145,2.39273284821
eyes-2-pyramid-18-selectivity-2,1.05e+06,1,100,0,0.00526,0,0,0,0,0,0,0,0,0,1.14,1,1.19e+06,2.27,56.8,1.13,0.96,356,0.000299,0.733,87.6,7.36e-05,2.27,56.7,89.6,1.31e+05,125,2.04874192854
eyes-2-pyramid-18-selectivity-2,1.27e+06,1,98.8,0,1.22,0,0,0,0,0,0,0,0,0,1.07,0.988,1.38e+06,2.15,53.6,1.09,0.953,417,0.000302,0.583,157,0.000114,2.17,54.3,126,1.61e+05,269,2.5285229269
eyes-2-pyramid-18-selectivity-2,1.11e+06,1.01,99.4,0,0.614,0,0,0,0,0,0,0,0,0,1.1,1,1.22e+06,2.2,55.1,1.1,0.947,494,0.000406,0.74,111,9.16e-05,2.2,55,123,1.38e+05,165,2.16562780807
eyes-2-pyramid-18-selectivity-2,9.32e+05,0.975,94,0,5.29,0,0,0,0,0,0,0,0,0,0.802,0.917,8.15e+05,1.6,40.1,0.874,0.941,640,0.000785,0.611,180,0.000221,1.75,43.7,200,1.27e+05,232,1.99577553671
eyes-2-pyramid-18-selectivity-2,1.1e+06,1.02,99.6,0,0.372,0,0,0,0,0,0,0,0,0,0.959,1.02,1.03e+06,1.92,47.9,0.943,0.947,537,0.00052,0.546,203,0.000197,1.89,47.1,173,1.35e+05,259,2.11724922603
eyes-2-pyramid-18-selectivity-2,1.09e+06,0.978,96.5,0,3.21,0,0,0,0,0,0,0,0,0,0.774,0.944,8.92e+05,1.55,38.7,0.82,0.926,834,0.000935,0.593,263,0.000295,1.64,41,264,1.44e+05,334,2.26495600508
eyes-2-pyramid-18-selectivity-2,1.11e+06,1,95,0,4.76,0,0,0,0,0,0,0,0,0,0.874,0.952,1.02e+06,1.75,43.7,0.917,0.942,540,0.000532,0.464,264,0.00026,1.83,45.9,164,1.45e+05,357,2.27827791902
eyes-2-pyramid-18-selectivity-1,6.54e+05,1,97,0,2.54,0,0,0,0,0,0,0,0,0,0.782,0.975,5.25e+05,1.56,39.1,0.803,0.925,487,0.000929,0.549,156,0.000296,1.61,40.1,163,8.38e+04,194,2.15204246122
eyes-2-pyramid-18-selectivity-1,7.75e+05,1.01,94.5,0,5.47,0,0,0,0,0,0,0,0,0,1.07,0.954,8.66e+05,2.13,53.4,1.12,0.939,347,0.0004,0.599,106,0.000122,2.24,55.9,111,1.01e+05,145,2.58077575374
eyes-2-pyramid-18-selectivity-1,7.16e+05,1.01,99,0,1.01,0,0,0,0,0,0,0,0,0,0.95,0.996,6.83e+05,1.9,47.5,0.954,0.928,420,0.000614,0.598,144,0.000211,1.91,47.7,117,8.99e+04,183,2.29580229037
eyes-2-pyramid-18-selectivity-1,6.42e+05,1.01,100,0,0.00486,0,0,0,0,0,0,0,0,0,1.16,1.01,7.37e+05,2.32,58,1.15,0.968,159,0.000215,0.651,49.9,6.77e-05,2.3,57.4,49.3,7.94e+04,74,2.01689906595
eyes-2-pyramid-18-selectivity-1,6.54e+05,1.01,100,0,0.00211,0,0,0,0,0,0,0,0,0,1.11,1.01,7.16e+05,2.21,55.3,1.1,0.945,297,0.000415,0.718,66.7,9.32e-05,2.19,54.8,82.1,8.09e+04,96.2,2.06919170052
eyes-2-pyramid-18-selectivity-1,6.68e+05,1.01,94.7,0,4.88,0,0,0,0,0,0,0,0,0,0.883,0.96,6.14e+05,1.77,44.2,0.92,0.937,333,0.000542,0.467,162,0.000264,1.84,46,101,8.7e+04,218,2.20453452854
eyes-2-pyramid-18-selectivity-1,3.08e+05,1,77.4,0,18.3,0,0,0,0,0,0,0,0,0,0.779,0.775,3.1e+05,1.56,38.9,1.01,0.969,148,0.000477,0.745,34.8,0.000112,2.01,50.3,36.1,4.98e+04,58.9,1.28177991366
eyes-2-pyramid-18-selectivity-1,7.33e+05,0.983,95.7,0,4.21,0,0,0,0,0,0,0,0,0,1.09,0.941,8.51e+05,2.19,54.7,1.16,0.959,213,0.00025,0.541,95.9,0.000113,2.32,58.1,66.3,9.73e+04,112,2.47561248564
eyes-2-pyramid-18-selectivity-1,6.41e+05,1,93.3,0,6.12,0,0,0,0,0,0,0,0,0,0.891,0.935,6.1e+05,1.78,44.5,0.952,0.928,418,0.000685,0.595,143,0.000234,1.9,47.6,120,8.56e+04,177,2.20003717998
eyes-2-pyramid-18-selectivity-1,6.68e+05,1.01,100,0,0.00908,0,0,0,0,0,0,0,0,0,1.11,1.01,7.39e+05,2.23,55.7,1.11,0.955,224,0.000304,0.548,97.3,0.000132,2.21,55.3,58.2,8.29e+04,106,2.10616315861
eyes-2-pyramid-18-selectivity-1,7.71e+05,1.01,97.5,0,2.48,0,0,0,0,0,0,0,0,0,1.06,0.983,8.35e+05,2.13,53.2,1.08,0.943,299,0.000358,0.562,121,0.000145,2.17,54.1,85.5,9.81e+04,167,2.49354845543
eyes-2-pyramid-18-selectivity-1,3.9e+05,1,81.4,0,13.4,0,0,0,0,0,0,0,0,0,0.745,0.817,3.56e+05,1.49,37.2,0.912,0.968,157,0.00044,0.449,78.4,0.00022,1.82,45.6,55.9,5.97e+04,114,1.5261060091
eyes-2-pyramid-18-selectivity-1,7.59e+05,1.02,98.1,0,1.85,0,0,0,0,0,0,0,0,0,1.11,1,8.39e+05,2.21,55.3,1.11,0.954,226,0.00027,0.618,78.1,9.3e-05,2.21,55.3,65.2,9.48e+04,163,2.40412679095
eyes-2-pyramid-18-selectivity-1,6.21e+05,1.01,100,0,0.0122,0,0,0,0,0,0,0,0,0,1.08,1.01,6.61e+05,2.16,53.9,1.06,0.965,166,0.000252,0.54,68.9,0.000104,2.13,53.2,54.7,7.66e+04,125,1.95223263811
eyes-2-pyramid-18-selectivity-1,6.69e+05,1.01,99.8,0,0.227,0,0,0,0,0,0,0,0,0,0.975,1.01,6.45e+05,1.95,48.8,0.964,0.943,315,0.000487,0.505,137,0.000212,1.93,48.2,99.4,8.27e+04,169,2.10166126544
eyes-2-pyramid-18-selectivity-1,6.66e+05,1.02,100,0,0.0111,0,0,0,0,0,0,0,0,0,1.21,1.02,7.96e+05,2.43,60.7,1.2,0.979,95.6,0.00012,0.712,25.9,3.25e-05,2.39,59.8,31.5,8.19e+04,56.8,2.08081454706
eyes-2-pyramid-18-selectivity-1,6.39e+05,1,98.1,0,1.9,0,0,0,0,0,0,0,0,0,1.12,0.985,7.25e+05,2.23,55.9,1.13,0.965,182,0.000251,0.604,61.4,8.47e-05,2.27,56.7,63.1,8.11e+04,90.9,2.07401818002
eyes-2-pyramid-18-selectivity-1,6.76e+05,1.02,99.2,0,0.787,0,0,0,0,0,0,0,0,0,1.11,1.01,7.47e+05,2.23,55.7,1.1,0.954,244,0.000327,0.64,70.8,9.49e-05,2.21,55.2,72,8.38e+04,99.2,2.12659694844
eyes-2-pyramid-18-selectivity-1,7.04e+05,0.991,98.2,0,1.8,0,0,0,0,0,0,0,0,0,1.03,0.973,7.47e+05,2.06,51.6,1.06,0.944,293,0.000392,0.6,108,0.000144,2.12,53.1,78.7,9.05e+04,150,2.3103452272
eyes-2-pyramid-18-selectivity-1,4.73e+05,1.01,89.8,0,9.36,0,0,0,0,0,0,0,0,0,0.824,0.905,4.3e+05,1.65,41.2,0.911,0.947,300,0.000697,0.638,81.5,0.000189,1.82,45.5,100,6.53e+04,116,1.66103424222
eyes-2-pyramid-18-selectivity-1,7.55e+05,1.01,98.1,0,1.89,0,0,0,0,0,0,0,0,0,1.19,0.992,9.08e+05,2.39,59.7,1.2,0.967,155,0.000171,0.697,44.5,4.9e-05,2.41,60.1,46.2,9.51e+04,90.7,2.42250399213
eyes-2-pyramid-18-selectivity-1,6.56e+05,1.01,100,0,0.000309,0,0,0,0,0,0,0,0,0,1.04,1.01,6.73e+05,2.08,52,1.03,0.934,354,0.000526,0.645,116,0.000173,2.05,51.3,83.4,8.08e+04,134,2.05259255375
eyes-2-pyramid-18-selectivity-1,6.29e+05,1.01,100,0,0.0038,0,0,0,0,0,0,0,0,0,1.06,1.01,6.56e+05,2.12,52.9,1.04,0.932,340,0.000518,0.742,83,0.000126,2.09,52.2,64,7.76e+04,126,1.98575185704
eyes-2-pyramid-18-selectivity-1,7.21e+05,1.01,94.2,0,5.31,0,0,0,0,0,0,0,0,0,0.892,0.954,6.74e+05,1.78,44.6,0.935,0.922,467,0.000692,0.578,159,0.000236,1.87,46.8,143,9.45e+04,210,2.40949930565
eyes-2-pyramid-18-selectivity-1,7.66e+05,1.03,97.8,0,2.17,0,0,0,0,0,0,0,0,0,1.11,1.01,8.45e+05,2.22,55.5,1.1,0.938,301,0.000356,0.625,106,0.000126,2.2,55.1,69.9,9.51e+04,158,2.42717638401
eyes-2-pyramid-18-selectivity-1,6.2e+05,1,98.5,0,1.34,0,0,0,0,0,0,0,0,0,0.982,0.989,6.16e+05,1.96,49.1,0.993,0.933,396,0.000643,0.634,116,0.000188,1.99,49.7,115,7.84e+04,124,1.99279103263
eyes-2-pyramid-18-selectivity-1,4.82e+05,0.961,88.6,0,10.9,0,0,0,0,0,0,0,0,0,0.71,0.851,4.02e+05,1.42,35.5,0.834,0.955,230,0.000573,0.498,100,0.000249,1.67,41.7,75.6,7.07e+04,176,1.81052424706
eyes-2-pyramid-18-selectivity-1,6.36e+05,1.01,99.6,0,0.416,0,0,0,0,0,0,0,0,0,1.19,1.01,7.49e+05,2.38,59.5,1.18,0.982,84.5,0.000113,0.553,34.2,4.56e-05,2.36,58.9,38.8,7.86e+04,65.9,2.0166152549
eyes-2-pyramid-18-selectivity-1,6.52e+05,1.02,100,0,0.000872,0,0,0,0,0,0,0,0,0,1.2,1.02,7.68e+05,2.39,59.8,1.18,0.963,174,0.000227,0.803,33.8,4.39e-05,2.36,58.9,37.8,8.03e+04,64.4,2.03997330091
eyes-2-pyramid-18-selectivity-1,6.26e+05,1.01,99.1,0,0.886,0,0,0,0,0,0,0,0,0,1.14,1,7.1e+05,2.27,56.8,1.13,0.955,221,0.000312,0.751,53.9,7.59e-05,2.27,56.6,50.5,7.81e+04,79.9,1.98958639911
